ID_Producto,Producto,Cantidad,Precio_Total,Fecha_de_Venta,Color,Tamaño,Canal_de_Venta,Marca,Proveedor,Pais_de_Origen,Material
P0950,Camiseta algodón,22,559.9,"Friday, 9 February 2024",Verde,XL,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Algodón
P0951,Zapatos de cuero,5,201.1,"Friday, 9 February 2024",Negro,S,Online,Modern Fusion,Global Textiles Inc.,India,Denim
P0952,Pantalón denim,36,3095.64,"Friday, 9 February 2024",Blanco,S,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Algodón
P0953,Bufanda de lana,21,1108.8,"Friday, 9 February 2024",Azul,S,Online,Modern Fusion,Eco Fabrics Ltd.,India,Poliéster
P0954,Zapatos de cuero,9,361.98,"Friday, 9 February 2024",Azul,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Denim
P0955,Zapatos de cuero,27,1085.94,"Friday, 9 February 2024",Negro,L,Online,Modern Fusion,Global Textiles Inc.,India,Cuero
P0956,Camiseta algodón,48,1221.6,"Friday, 9 February 2024",Rojo,S,Online,Modern Fusion,HighTech Materials S.A.,México,Denim
P0957,Pantalón denim,12,1031.88,"Friday, 9 February 2024",Rojo,L,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Denim
P0958,Camiseta algodón,18,458.1,"Friday, 9 February 2024",Negro,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,India,Denim
P0959,Zapatos de cuero,35,1407.7,"Friday, 9 February 2024",Rojo,XL,Online,Modern Fusion,HighTech Materials S.A.,China,Lana
P0960,Zapatos de cuero,15,603.3,"Friday, 9 February 2024",Rojo,M,Online,Urban Trends,Eco Fabrics Ltd.,México,Denim
P0961,Camiseta algodón,44,1119.8,"Saturday, 10 February 2024",Azul,S,Online,Modern Fusion,Global Textiles Inc.,India,Denim
P0962,Zapatos de cuero,30,1206.6,"Saturday, 10 February 2024",Rojo,L,Online,Urban Trends,Eco Fabrics Ltd.,México,Cuero
P0963,Vestido estampado,45,1716.75,"Saturday, 10 February 2024",Rojo,XL,Online,Urban Trends,Eco Fabrics Ltd.,Bangladesh,Algodón
P0964,Bufanda de lana,33,1742.4,"Saturday, 10 February 2024",Negro,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Algodón
P0965,Pantalón denim,36,3095.64,"Saturday, 10 February 2024",Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,China,Cuero
P0966,Bufanda de lana,40,2112,"Saturday, 10 February 2024",Verde,L,Online,Modern Fusion,Global Textiles Inc.,India,Poliéster
P0967,Pantalón denim,30,2579.7,"Saturday, 10 February 2024",Verde,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Denim
P0968,Zapatos de cuero,26,1045.72,"Saturday, 10 February 2024",Negro,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Poliéster
P0969,Camiseta algodón,21,534.45,"Saturday, 10 February 2024",Verde,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Cuero
P0970,Camiseta algodón,37,941.65,"Saturday, 10 February 2024",Azul,M,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Poliéster
P0971,Zapatos de cuero,43,1729.46,"Saturday, 10 February 2024",Negro,S,Online,Modern Fusion,Global Textiles Inc.,México,Algodón
P0972,Pantalón denim,31,2665.69,"Saturday, 10 February 2024",Rojo,M,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Lana
P0973,Zapatos de cuero,17,683.74,"Saturday, 10 February 2024",Verde,XL,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Poliéster
P0974,Pantalón denim,17,1461.83,"Saturday, 10 February 2024",Azul,XL,Online,Modern Fusion,Global Textiles Inc.,Turquía,Lana
P0975,Zapatos de cuero,34,1367.48,"Saturday, 10 February 2024",Negro,S,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Poliéster
P0976,Zapatos de cuero,24,965.28,"Saturday, 10 February 2024",Negro,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Cuero
P0977,Zapatos de cuero,33,1327.26,"Saturday, 10 February 2024",Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,India,Lana
P0978,Camiseta algodón,4,101.8,"Saturday, 10 February 2024",Blanco,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,Turquía,Poliéster
P0979,Pantalón denim,9,773.91,"Saturday, 10 February 2024",Verde,L,Online,Modern Fusion,Eco Fabrics Ltd.,México,Cuero
P0980,Zapatos de cuero,2,80.44,"Saturday, 10 February 2024",Azul,L,Online,Modern Fusion,HighTech Materials S.A.,México,Algodón
P0981,Bufanda de lana,35,1848,"Saturday, 10 February 2024",Negro,XL,Online,Modern Fusion,Global Textiles Inc.,India,Denim
P0982,Bufanda de lana,38,2006.4,"Saturday, 10 February 2024",Verde,S,Online,Modern Fusion,HighTech Materials S.A.,México,Cuero
P0983,Camiseta algodón,45,1145.25,"Saturday, 10 February 2024",Azul,XL,Online,Modern Fusion,Eco Fabrics Ltd.,China,Cuero
P0984,Vestido estampado,15,572.25,"Saturday, 10 February 2024",Azul,S,Online,Modern Fusion,HighTech Materials S.A.,México,Algodón
P0985,Camiseta algodón,43,1094.35,"Sunday, 11 February 2024",Negro,XL,Online,Modern Fusion,HighTech Materials S.A.,China,Lana
P0986,Vestido estampado,42,1602.3,"Sunday, 11 February 2024",Verde,XL,Tienda física,Classic Elegance,HighTech Materials S.A.,India,Poliéster
P0987,Camiseta algodón,3,76.35,"Sunday, 11 February 2024",Azul,XL,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Lana
P0988,Bufanda de lana,31,1636.8,"Sunday, 11 February 2024",Negro,M,Tienda física,Sporty Vibes,Global Textiles Inc.,China,Cuero
P0989,Zapatos de cuero,41,1649.02,"Sunday, 11 February 2024",Verde,XL,Online,Urban Trends,HighTech Materials S.A.,México,Poliéster
P0990,Pantalón denim,42,3611.58,"Sunday, 11 February 2024",Verde,M,Online,Urban Trends,Global Textiles Inc.,India,Denim
P0991,Zapatos de cuero,23,925.06,"Sunday, 11 February 2024",Negro,XL,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Denim
P0992,Bufanda de lana,12,633.6,"Sunday, 11 February 2024",Verde,S,Tienda física,Sporty Vibes,Global Textiles Inc.,China,Poliéster
P0993,Pantalón denim,8,687.92,"Sunday, 11 February 2024",Blanco,M,Tienda física,Classic Elegance,HighTech Materials S.A.,India,Cuero
P0994,Vestido estampado,21,801.15,"Sunday, 11 February 2024",Azul,S,Tienda física,Classic Elegance,Global Textiles Inc.,México,Algodón
P0995,Vestido estampado,21,801.15,"Sunday, 11 February 2024",Azul,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Lana
P0996,Bufanda de lana,32,1689.6,"Sunday, 11 February 2024",Verde,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Lana
P0997,Pantalón denim,17,1461.83,"Sunday, 11 February 2024",Negro,M,Online,Urban Trends,HighTech Materials S.A.,México,Algodón
P0998,Zapatos de cuero,37,1488.14,"Sunday, 11 February 2024",Rojo,L,Tienda física,Sporty Vibes,Global Textiles Inc.,Turquía,Algodón
P0999,Bufanda de lana,24,1267.2,"Sunday, 11 February 2024",Verde,M,Online,Modern Fusion,HighTech Materials S.A.,China,Denim
P1000,Vestido estampado,8,305.2,"Sunday, 11 February 2024",Rojo,L,Online,Urban Trends,Eco Fabrics Ltd.,Turquía,Algodón
